time,E_pot,E_kin,T
3.02,-1031.2754455793033,367.5195184498125,0.9570820792963867
3.0300000000000002,-1033.5234911341465,392.00916060084035,1.0208571890646885
3.04,-1032.636106721066,379.9624789217516,0.9894856221920615
3.0500000000000003,-1030.873177337919,401.04107128804355,1.0443777898126134
3.06,-1033.0271963807268,362.3599519804029,0.9436457082822992
3.0700000000000003,-1033.9115157146023,366.9576586588415,0.9556189027573998
3.08,-1035.9156072191965,397.5533234559125,1.0352951131664387
3.09,-1037.3165006003026,375.4445214662564,0.9777201079850427
3.1,-1038.4942369502667,393.51506121307375,1.0247788052423796
3.11,-1042.548032864709,423.35577846758446,1.1024890064260011
3.12,-1040.5605783937997,460.6798963340847,1.1996872300366788
3.13,-1040.5065515818255,407.018937396017,1.0599451494687944
3.14,-1039.401317537236,418.0562339894012,1.088688109347399
3.15,-1034.6705061478615,415.5478353769522,1.0821558212941464
3.16,-1030.6486239186067,425.035449668577,1.106863150178586
3.17,-1034.4976890872904,415.6773680978524,1.0824931460881573
3.18,-1036.8211014367246,358.6745289143936,0.9340482523812333
3.19,-1037.1148312724335,374.3224202345923,0.9747979693609174
3.2,-1041.2831201221957,385.64193183492216,1.004275864153443
3.21,-1040.665493437972,382.80084709715663,0.9968772059821788
3.22,-1040.4360810934845,367.3322569867221,0.9565944192362554
3.23,-1038.7466863678587,379.84527330174734,0.9891803992233004
3.24,-1038.6780614798795,402.55412422300657,1.0483180318307463
3.25,-1036.3113898527918,388.15080916285007,1.0108093988615887
3.2600000000000002,-1036.7002612379545,410.76113745658836,1.0696904621265322
3.27,-1032.4681238729563,406.47269684345906,1.0585226480298413
3.2800000000000002,-1026.1134583896328,423.10436169228063,1.101834275240314
3.29,-1018.2660443676248,373.8641494317946,0.9736045558119651
3.3000000000000003,-1014.6687020359271,351.8933809857218,0.9163890129836506
3.31,-1010.5838221044521,356.1402310347211,0.9274485183195863
3.3200000000000003,-1011.7599624731206,375.8418007564693,0.9787546894699721
3.33,-1009.904963318384,337.504251801917,0.8789173224008255
3.34,-1015.3322965106104,378.5385110773187,0.985777372597184
3.35,-1017.8285262221766,386.01010811733306,1.0052346565555548
3.36,-1018.355954460978,380.1951560540192,0.9900915522240084
3.37,-1021.3894207941161,395.56452922601966,1.0301159615260929
3.38,-1023.1864030889465,392.9316465503391,1.0232594962248414
3.39,-1022.5568026984619,356.7776833911513,0.9291085504977898
3.4,-1026.5545542646198,389.78801304178535,1.0150729506296494
3.41,-1027.1778566913758,389.11288726545274,1.0133148105871166
3.42,-1023.9439684773808,401.13946237570883,1.0446340166034085
3.43,-1016.2862530304133,428.9923277908848,1.1171675202887625
3.44,-1011.3996852440422,403.4100801036767,1.0505470836033248
3.45,-1006.7795833502048,402.4992761464792,1.048175198298123
3.46,-1005.7973947859625,383.4327475100738,0.9985227799741505
3.47,-1008.878780920181,386.63008422978487,1.0068491776817314
3.48,-1009.8712463146189,352.630897435503,0.9183096287382891
3.49,-1016.2858854467543,365.1047561391116,0.9507936357789365
3.5,-1017.4794874872082,388.2984231818232,1.0111938103693312
3.5100000000000002,-1012.040974592315,381.2539316108024,0.9928487802364646
3.52,-1008.4036949399192,376.42351868874437,0.9802695799186051
3.5300000000000002,-1009.3847420482219,405.4851299318219,1.055950859197453
3.54,-1008.6982666023932,387.87824483931155,1.010099595935707
3.5500000000000003,-1009.9577867643399,376.27180076133016,0.9798744811492973
3.56,-1009.2673458457559,391.5012202834542,1.0195344278214953
3.5700000000000003,-1006.862491938567,392.1218770920704,1.0211507215939333
3.58,-1003.9756562366023,394.86561997211584,1.0282958853440516
3.59,-1012.1220715211443,368.1570076908183,0.9587422075281727
3.6,-1015.9216761568807,367.72532012695683,0.9576180211639501
3.61,-1018.789099178909,379.6902104899945,0.988776589817694
3.62,-1022.4321029773263,378.7224942846426,0.9862564955329235
3.63,-1024.0927971351978,374.4576366316179,0.9751500953948383
3.64,-1025.44372458822,381.94701716329655,0.9946536905294181
3.65,-1024.6185025702955,394.28242634811744,1.0267771519482225
3.66,-1021.2182237050588,385.277253011785,1.00332617971819
3.67,-1019.2821394349945,362.14480672559773,0.9430854341812441
3.68,-1018.0996718445249,372.0638879367957,0.9689163748354055
3.69,-1018.6966574941457,376.84688978000327,0.9813721088020918
3.7,-1022.3576933333367,391.0911886787844,1.0184666371843345
3.71,-1023.5153575190888,392.0578072560535,1.0209838730626393
3.72,-1029.8411814938788,396.470209836549,1.0324745047826795
3.73,-1032.405185251211,393.6911934915777,1.0252374830509836
3.74,-1032.6163291689782,358.30681196200044,0.9330906561510428
3.75,-1035.2044228951163,402.5702458585031,1.0483600152565185
3.7600000000000002,-1032.407818377429,364.8035491253951,0.9500092425140497
3.77,-1028.9665778791837,393.3151515466899,1.0242582071528383
3.7800000000000002,-1028.2504039607124,393.60581987890646,1.0250151559346523
3.79,-1026.5145377113445,379.67667341587713,0.9887413370205134
3.8000000000000003,-1028.1142005293245,373.0273582523296,0.9714254121154416
3.81,-1022.3378355267621,391.8758406595342,1.020510001717537
3.8200000000000003,-1017.0035263520319,374.72138106881147,0.9758369298666966
3.83,-1015.3886253640644,352.74405344686903,0.9186043058512214
3.84,-1014.9266941650292,399.40524136185627,1.0401178160465008
3.85,-1014.4670335263038,382.7120871395699,0.9966460602592967
3.86,-1016.6917502441738,404.71327967713023,1.0539408324925266
3.87,-1024.256466770127,370.1207569525242,0.9638561378971984
3.88,-1025.625494487421,381.15666160530793,0.9925954729304894
3.89,-1023.432891098347,348.4064017422171,0.907308337870357
3.9,-1019.9404221239593,381.8268209670377,0.9943406796016606
3.91,-1019.3712580646655,371.50115473166295,0.9674509237803722
3.92,-1021.7895289322562,376.1609513693154,0.9795858108575922
3.93,-1025.6739093717613,369.2468353156163,0.9615803003010841
3.94,-1030.102673871573,365.2041326404779,0.9510524287512445
3.95,-1035.6880668564281,371.9044365660883,0.9685011368908549
3.96,-1038.87814689794,416.22681732477207,1.0839240034499273
3.97,-1037.3737611160793,382.3373481239691,0.9956701774061695
3.98,-1041.4307934115718,383.69396975797093,0.999203046244716
3.99,-1043.0198998011836,399.60919223822583,1.0406489381203798
4.0,-1044.6276005656805,387.50582852460644,1.0091297617828292
4.01,-1046.036481223902,353.33743126495096,0.9201495605858098
4.0200000000000005,-1046.947568501681,360.9073158607161,0.9398628017206149
4.03,-1048.8629941387176,407.0702253824193,1.0600787119333837
4.04,-1045.0198567265013,382.5633833156969,0.9962588107179607
4.05,-1045.9391155007847,383.8478838497173,0.9996038641919721
4.0600000000000005,-1048.750623798054,400.35713735152103,1.0425967118529194
4.07,-1046.6392284367198,388.6392296572516,1.012081327232426
4.08,-1045.5871661814529,379.7557420842537,0.9889472450110773
4.09,-1045.5557901767193,368.06376956784936,0.9584993999162744
4.1,-1046.2463634996343,333.5543049387595,0.8686310024446863
4.11,-1047.492820668867,368.96536727499836,0.9608473106119749
4.12,-1046.7985007373654,399.02851845411,1.0391367668075782
4.13,-1045.5844453214215,399.5286867214868,1.0404392883372051
4.14,-1044.5121890142623,356.2574453119129,0.9277537638331065
4.15,-1047.0758806156603,351.0049550585667,0.9140754037983507
4.16,-1047.9586772334271,358.4677555659872,0.9335097801197584
4.17,-1047.8248342399463,347.7176898806972,0.9055148173976489
4.18,-1046.7244735188824,392.61090845269445,1.022424240762225
4.19,-1048.1466052721833,398.80732419790127,1.0385607400987011
4.2,-1050.8337267103607,427.58697973316134,1.1135077597217744
4.21,-1050.2957191163068,396.84342229320384,1.033446412221885
4.22,-1045.7266065417598,390.62820039440413,1.017260938527094
4.23,-1042.1001010147163,377.2712457758777,0.9824772025413481
4.24,-1042.6732390068282,364.03792796522026,0.9480154374094277
4.25,-1039.2218134785608,389.4371356990469,1.0141592075496013
4.26,-1040.672236532995,385.25441478936494,1.0032667051806379
4.2700000000000005,-1039.7366070968487,399.09130904974586,1.039300283983713
4.28,-1038.6651930936428,382.1647194499328,0.9952206235675334
4.29,-1037.4470985397945,377.76265335266464,0.9837569097725641
4.3,-1038.429684279205,379.8514679643027,0.9891965311570382
4.3100000000000005,-1032.7524704761813,356.0334918929773,0.9271705518046284
4.32,-1031.3550398349012,365.5542361104367,0.9519641565375956
4.33,-1033.9718060392017,338.29981925162565,0.8809891126344418
4.34,-1034.8103853175883,362.39564910645737,0.9437386695480661
4.3500000000000005,-1037.051575781516,358.9845040962472,0.9348554794173104
4.36,-1036.3813319167616,366.4721148825524,0.9543544658399802
4.37,-1038.4508515351522,405.13590529008763,1.0550414200262699
4.38,-1037.30691230584,397.17235165466326,1.0343029991006856
4.39,-1038.3353781158514,387.34132864491187,1.008701376679458
4.4,-1037.4358346325314,345.39262030804235,0.8994599487188603
4.41,-1035.736597032946,388.7954981079199,1.012488276322708
4.42,-1036.1458065992515,413.23693720754756,1.0761378573113218
4.43,-1037.7152019711334,396.73461155686516,1.0331630509293364
4.44,-1037.5695988420002,361.7783817563674,0.9421312024905402
4.45,-1038.6525086071897,367.6348205185443,0.9573823451003758
4.46,-1038.808126709354,374.26124788917497,0.9746386663780598
4.47,-1037.7674637177756,379.56397702816196,0.9884478568441718
4.48,-1033.324452937604,394.27851689065795,1.0267669710694218
4.49,-1030.427519144415,376.7443097781246,0.9811049733805328
